INDEX,YEAR,MN,DT,RF,week
42935,2017,4,29,0.0,17
42935,2017,4,30,0.0,18
42935,2017,5,1,0.0,18
42935,2017,5,2,0.0,18
42935,2017,5,3,0.0,18
42935,2017,5,4,0.0,18
42935,2017,5,5,0.0,18
42935,2017,5,6,0.0,18
42935,2017,5,8,0.0,19
42935,2017,5,9,0.0,19
42935,2017,5,10,0.0,19
42935,2017,5,11,0.0,19
42935,2017,5,12,0.0,19
42935,2017,5,13,0.0,19
42935,2017,5,14,0.0,20
42935,2017,5,15,0.0,20
42935,2017,5,16,0.0,20
42935,2017,5,17,0.0,20
42935,2017,5,18,0.0,20
42935,2017,5,19,0.0,20
42935,2017,5,20,0.0,20
42935,2017,5,22,0.0,21
42935,2017,5,24,0.0,21
42935,2017,5,26,0.0,21
42935,2017,5,27,0.0,21
42935,2017,5,28,0.0,22
42935,2017,5,29,0.0,22
42935,2017,5,30,0.0,22
42935,2017,5,31,0.0,22
42935,2017,6,1,0.0,22
42935,2017,6,2,0.0,22
42935,2017,6,3,6.8,22
42935,2017,6,4,0.0,23
42935,2017,6,5,3.1,23
42935,2017,6,6,0.0,23
42935,2017,6,7,0.0,23
42935,2017,6,8,0.0,23
42935,2017,6,9,23.0,23
42935,2017,6,10,0.0,23
42935,2017,6,11,1.0,24
42935,2017,6,12,50.0,24
42935,2017,6,13,0.0,24
42935,2017,6,14,13.0,24
42935,2017,6,15,0.0,24
42935,2017,6,16,45.0,24
42935,2017,6,17,0.0,24
42935,2017,6,18,0.0,25
42935,2017,6,19,0.0,25
42935,2017,6,20,6.0,25
42935,2017,6,21,4.0,25
42935,2017,6,22,0.0,25
42935,2017,6,23,0.0,25
42935,2017,6,24,0.0,25
42935,2017,6,25,6.1,26
42935,2017,6,26,2.0,26
42935,2017,6,27,25.0,26
42935,2017,6,28,0.0,26
42935,2017,6,29,0.0,26
42935,2017,6,30,0.0,26
42935,2017,7,1,0.0,26
42935,2017,7,2,6.0,27
42935,2017,7,3,0.0,27
42935,2017,7,4,0.0,27
42935,2017,7,5,0.0,27
42935,2017,7,6,6.0,27
42935,2017,7,7,0.0,27
42935,2017,7,8,0.0,27
